stamp,open,high,low,close,volume
2018-06-12 20:34,7201.0,7201.5,7200.25,7201.5,7.0
2018-06-12 20:37,7201.5,7201.5,7201.5,7201.5,1.0
2018-06-12 20:38,7201.75,7201.75,7201.75,7201.75,1.0
2018-06-12 20:40,7202.0,7206.5,7202.0,7206.5,90.0
2018-06-12 20:41,7207.25,7207.25,7207.0,7207.0,2.0
2018-06-12 20:42,7207.0,7207.25,7206.75,7207.0,8.0
2018-06-12 20:43,7205.5,7205.75,7205.5,7205.75,2.0
2018-06-12 20:44,7206.0,7206.0,7206.0,7206.0,1.0
2018-06-12 20:45,7206.25,7208.75,7206.25,7208.75,27.0
2018-06-12 20:46,7208.5,7210.0,7208.0,7209.25,61.0
2018-06-12 20:47,7209.5,7209.5,7209.0,7209.0,8.0
2018-06-12 20:48,7208.5,7209.0,7207.5,7209.0,34.0
2018-06-12 20:49,7209.0,7209.5,7207.75,7208.25,23.0
2018-06-12 20:50,7208.25,7210.25,7207.5,7210.25,23.0
2018-06-12 20:51,7210.5,7211.5,7210.25,7210.25,29.0
2018-06-12 20:52,7211.0,7211.25,7210.5,7210.5,5.0
2018-06-12 20:53,7211.25,7211.25,7210.25,7210.25,3.0
2018-06-12 20:54,7210.0,7211.75,7209.75,7211.25,38.0
2018-06-12 20:55,7212.0,7214.25,7211.5,7213.5,128.0
2018-06-12 20:56,7213.5,7219.25,7213.5,7216.25,394.0
2018-06-12 20:57,7215.75,7216.5,7215.5,7215.75,28.0
2018-06-12 20:58,7215.5,7217.0,7215.5,7217.0,29.0
2018-06-12 20:59,7215.5,7216.5,7215.0,7216.25,13.0
2018-06-12 22:00,7213.75,7215.75,7213.75,7215.0,17.0
2018-06-12 22:01,7214.25,7214.25,7212.75,7213.0,7.0
2018-06-12 22:02,7213.0,7214.25,7213.0,7214.25,5.0
2018-06-12 22:03,7215.0,7215.0,7215.0,7215.0,5.0
2018-06-12 22:04,7213.0,7213.25,7212.5,7213.0,4.0
2018-06-12 22:05,7211.5,7211.5,7211.0,7211.25,3.0
2018-06-12 22:06,7212.75,7213.5,7212.75,7213.5,8.0
2018-06-12 22:07,7214.25,7214.75,7214.25,7214.75,2.0
2018-06-12 22:08,7212.5,7212.5,7212.25,7212.25,4.0
2018-06-12 22:09,7212.25,7212.75,7212.25,7212.25,5.0
2018-06-12 22:10,7212.25,7212.25,7212.0,7212.0,2.0
2018-06-12 22:11,7212.0,7212.75,7212.0,7212.75,2.0
2018-06-12 22:14,7212.75,7212.75,7212.75,7212.75,6.0
2018-06-12 22:15,7212.25,7213.0,7212.25,7213.0,9.0
2018-06-12 22:16,7212.5,7212.5,7212.25,7212.25,4.0
2018-06-12 22:17,7213.0,7213.75,7212.25,7213.75,7.0
2018-06-12 22:19,7214.0,7214.25,7214.0,7214.25,2.0
2018-06-12 22:20,7214.0,7218.0,7214.0,7217.75,47.0
2018-06-12 22:21,7217.0,7217.0,7216.0,7216.0,4.0
2018-06-12 22:22,7216.25,7217.25,7215.75,7217.25,4.0
2018-06-12 22:23,7218.0,7219.0,7217.25,7219.0,24.0
2018-06-12 22:24,7217.75,7218.0,7217.75,7217.75,6.0
2018-06-12 22:26,7218.0,7219.0,7218.0,7218.5,6.0
2018-06-12 22:27,7218.75,7218.75,7218.25,7218.25,6.0
2018-06-12 22:29,7218.25,7220.25,7218.25,7220.25,29.0
2018-06-12 22:30,7220.25,7221.0,7220.25,7220.25,16.0
2018-06-12 22:32,7219.75,7220.0,7219.75,7220.0,4.0
2018-06-12 22:34,7220.0,7221.25,7219.5,7221.0,16.0
2018-06-12 22:35,7221.75,7222.25,7221.5,7221.5,20.0
2018-06-12 22:36,7222.0,7222.5,7221.5,7221.5,9.0
2018-06-12 22:37,7221.5,7221.5,7221.0,7221.0,3.0
2018-06-12 22:40,7221.0,7221.25,7221.0,7221.25,7.0
2018-06-12 22:41,7221.25,7221.25,7221.25,7221.25,1.0
2018-06-12 22:42,7221.5,7221.5,7219.75,7219.75,8.0
2018-06-12 22:43,7220.25,7220.25,7220.0,7220.0,3.0
2018-06-12 22:44,7220.0,7220.0,7219.75,7219.75,5.0
2018-06-12 22:45,7220.75,7221.5,7220.75,7220.75,5.0
2018-06-12 22:46,7221.25,7221.25,7220.75,7220.75,2.0
2018-06-12 22:48,7220.75,7220.75,7220.75,7220.75,2.0
2018-06-12 22:50,7220.5,7220.5,7220.5,7220.5,1.0
2018-06-12 22:52,7220.0,7220.0,7219.5,7219.5,4.0
2018-06-12 22:54,7218.75,7219.0,7218.75,7219.0,11.0
2018-06-12 22:55,7219.0,7219.0,7219.0,7219.0,1.0
2018-06-12 22:56,7219.25,7219.25,7219.25,7219.25,2.0
2018-06-12 22:59,7219.0,7219.25,7219.0,7219.0,3.0
2018-06-12 23:00,7219.25,7219.25,7219.25,7219.25,5.0
2018-06-12 23:02,7219.75,7219.75,7219.75,7219.75,7.0
2018-06-12 23:03,7219.75,7219.75,7219.75,7219.75,3.0
2018-06-12 23:04,7219.25,7219.25,7219.25,7219.25,2.0
2018-06-12 23:05,7219.25,7219.25,7219.0,7219.0,3.0
2018-06-12 23:06,7218.75,7218.75,7218.75,7218.75,2.0
2018-06-12 23:08,7218.75,7218.75,7218.75,7218.75,15.0
2018-06-12 23:09,7218.75,7218.75,7218.75,7218.75,5.0
2018-06-12 23:10,7218.75,7218.75,7218.75,7218.75,1.0
2018-06-12 23:11,7218.75,7218.75,7218.75,7218.75,7.0
2018-06-12 23:12,7218.75,7218.75,7217.5,7218.25,26.0
2018-06-12 23:13,7218.25,7218.25,7217.75,7217.75,2.0
2018-06-12 23:14,7218.0,7219.25,7218.0,7219.25,9.0
2018-06-12 23:15,7219.75,7220.5,7219.75,7220.5,5.0
2018-06-12 23:16,7220.5,7220.5,7220.5,7220.5,1.0
2018-06-12 23:17,7220.0,7220.0,7220.0,7220.0,2.0
